City,Latitude,Longitude,Zip,State,State Name,Country
DALLAS,32.80887,-96.83278,75235,TX,Texas,USA
KERRVILLE,30.05626,-99.15885,78028,TX,Texas,USA
CORPUS CHRISTI,27.76125,-97.40181,78408,TX,Texas,USA
MCALLEN,26.24036,-98.23914,78501,TX,Texas,USA
BRYAN,30.66528,-96.32673,77802,TX,Texas,USA
VICTORIA,28.84797,-96.97713,77904,TX,Texas,USA
FORT WORTH,33.04045,-97.27779,76177,TX,Texas,USA
GARLAND,32.86079,-96.6425,75041,TX,Texas,USA
DALLAS,32.89539,-96.88843,75229,TX,Texas,USA
HASLET,32.96987,-97.3527,76052,TX,Texas,USA
AUSTIN,30.2778,-97.80591,78746,TX,Texas,USA
DALLAS,32.8259,-96.7106,75218-3917,TX,Texas,USA
LAREDO,27.63049,-99.529,78045,TX,Texas,USA
LEWISVILLE,33.01243,-96.99393,75067-6511,TX,Texas,USA
DEL RIO,29.3691,-100.88853,78840,TX,Texas,USA
TEMPLE,31.1202,-97.4373,76502,TX,Texas,USA
AUSTIN,30.35804,-97.68711,78753,TX,Texas,USA
JOURDANTON,28.92126,-98.54088,78026,TX,Texas,USA
SPRING,30.11648,-95.38249,77386,TX,Texas,USA
LAREDO,27.57392,-99.4724,78041,TX,Texas,USA
SAN ANTONIO,29.47947,-98.36118,78244,TX,Texas,USA
LAREDO,27.58651,-99.47681,78041,TX,Texas,USA
MANSFIELD,32.5691,-97.11649,76063,TX,Texas,USA
FLOWER MOUND,32.99412,-97.06315,75022,TX,Texas,USA
CEDAR PARK,30.48137,-97.83337,78613,TX,Texas,USA
CORPUS CHRISTI,27.60239,-97.22293,78418,TX,Texas,USA
GRAPEVINE,32.95568,-97.04676,76051,TX,Texas,USA
COLLEGE STATION,30.61583,-96.31892,77840,TX,Texas,USA
FORT WORTH,32.61779,-97.38785,76123,TX,Texas,USA
LAREDO,27.52973,-99.5047,78040,TX,Texas,USA
BOERNE,29.7948,-98.75328,78006,TX,Texas,USA
BRYAN,30.658,-96.34852,77802,TX,Texas,USA
EDINBURG,26.26505,-98.1429,78539,TX,Texas,USA
AUSTIN,30.19055,-97.76933,78744-3411,TX,Texas,USA
MANCHACA,30.13446,-97.85374,78652,TX,Texas,USA
AUSTIN,30.25249,-97.76299,78704-7031,TX,Texas,USA
EDINBURG,26.3021,-98.17052,78539,TX,Texas,USA
DALLAS,32.81584,-96.75327,75214-3919,TX,Texas,USA
PASADENA,29.69318,-95.17096,77503,TX,Texas,USA
IRVING,32.8008,-96.9464,75060-6011,TX,Texas,USA
SPRING,30.08253,-95.44911,77389,TX,Texas,USA
PFLUGERVILLE,30.47355,-97.64088,78660,TX,Texas,USA
AUSTIN,30.18796,-97.76577,78744,TX,Texas,USA
DALLAS,32.97781,-96.76857,75248,TX,Texas,USA
IRVING,32.81793,-96.93385,75061-7734,TX,Texas,USA
MISSION,26.22445,-98.28326,78572,TX,Texas,USA
FORT WORTH,32.65872,-97.39965,76133,TX,Texas,USA
CORPUS CHRISTI,27.72473,-97.37739,78411,TX,Texas,USA
HUMBLE,30.00552,-95.25883,77338,TX,Texas,USA
WESLACO,26.15199,-97.99021,78596,TX,Texas,USA
MCALLEN,26.25686,-98.25256,78504,TX,Texas,USA
IRVING,32.84777,-96.99276,75062-6878,TX,Texas,USA
LAREDO,27.58573,-99.50955,78045,TX,Texas,USA
DALLAS,32.80513,-96.81376,75219-4019,TX,Texas,USA
IRVING,32.85134,-96.97632,75062-3440,TX,Texas,USA
HOUSTON,29.90139,-95.46539,77086,TX,Texas,USA
MESQUITE,32.78253,-96.62688,75149-1322,TX,Texas,USA
ROSENBERG,29.54593,-95.80845,77471,TX,Texas,USA
CORPUS CHRISTI,27.72413,-97.36227,78412,TX,Texas,USA
PLANO,33.12365,-96.73337,75025,TX,Texas,USA
NEW BRAUNFELS,29.68521,-98.06688,78130,TX,Texas,USA
MIDLOTHIAN,32.4746,-96.97675,76065,TX,Texas,USA
WEBSTER,29.54833,-95.12862,77598,TX,Texas,USA
GRAND PRAIRIE,32.67437,-97.04375,75052,TX,Texas,USA
DALLAS,32.72067,-96.82317,75224-2213,TX,Texas,USA
BAYTOWN,29.78422,-95.03385,77520,TX,Texas,USA
FLOWER MOUND,33.01066,-97.04469,75028,TX,Texas,USA
CORPUS CHRISTI,27.83917,-97.57334,78410,TX,Texas,USA
FULTON,28.06302,-97.04094,78358,TX,Texas,USA
FORT WORTH,32.72626,-97.33204,76104,TX,Texas,USA
SAN ANTONIO,29.36777,-98.51784,78211,TX,Texas,USA
DALLAS,32.79423,-96.78222,75204,TX,Texas,USA
SAN ANTONIO,29.43049,-98.40623,78219,TX,Texas,USA
KYLE,29.9829,-97.87241,78640,TX,Texas,USA
FORT WORTH,32.64423,-97.40918,76133,TX,Texas,USA
DALLAS,32.80703,-96.77482,75206,TX,Texas,USA
CORPUS CHRISTI,27.80317,-97.4528,78408,TX,Texas,USA
ROCKWALL,32.96613,-96.46398,75087,TX,Texas,USA
LAMPASAS,31.07503,-98.18609,76550,TX,Texas,USA
KINGWOOD,30.06439,-95.24967,77339,TX,Texas,USA
PHARR,26.19401,-98.17997,78577,TX,Texas,USA
CYPRESS,29.88045,-95.70467,77433,TX,Texas,USA
MCKINNEY,33.23207,-96.67986,75071,TX,Texas,USA
DUNCANVILLE,32.63969,-96.89175,75137-3406,TX,Texas,USA
ROSENBERG,29.53877,-95.74516,77469,TX,Texas,USA
ARLINGTON,32.76521,-97.09759,76011,TX,Texas,USA
RICHMOND,29.70089,-95.75982,77406,TX,Texas,USA
CARRIZO SPRINGS,28.5445,-99.84527,78834,TX,Texas,USA
DALLAS,32.86608,-96.78742,75225-0000,TX,Texas,USA
DALLAS,32.86608,-96.87594,75220-2648,TX,Texas,USA
MISSION,26.32502,-98.37079,78574,TX,Texas,USA
CORPUS CHRISTI,27.742,-97.44242,78416,TX,Texas,USA
MCALLEN,26.21717,-98.24375,78501,TX,Texas,USA
VICTORIA,28.76736,-96.97818,77901,TX,Texas,USA
DALLAS,32.75917,-96.82054,75203,TX,Texas,USA
AUSTIN,30.20935,-97.80495,78745-4929,TX,Texas,USA
TYLER,32.34707,-95.26792,75702,TX,Texas,USA
SOUTH PADRE ISLAND,26.12264,-97.16975,78597,TX,Texas,USA
SAN BENITO,26.02585,-97.63048,78586,TX,Texas,USA
CEDAR PARK,30.51743,-97.83932,78613,TX,Texas,USA
IRVING,32.80999,-96.92081,75060,TX,Texas,USA
DALLAS,32.89539,-96.89968,75229,TX,Texas,USA
AUSTIN,30.47853,-97.68452,78728,TX,Texas,USA
MAGNOLIA,30.22099,-95.58484,77354,TX,Texas,USA
HALLETTSVILLE,29.44338,-96.94616,77964,TX,Texas,USA
PLANO,33.05662,-96.69551,75023-4608,TX,Texas,USA
MCALLEN,26.24738,-98.22322,78504,TX,Texas,USA
MISSION,26.23557,-98.39263,78572,TX,Texas,USA
SAN MARCOS,29.84499,-97.94028,78666,TX,Texas,USA
SPRING,30.05792,-95.49529,77379,TX,Texas,USA
HOUSTON,29.76419,-95.21327,77015,TX,Texas,USA
WYLIE,33.05356,-96.56943,75098,TX,Texas,USA
FORT WORTH,32.82453,-97.31179,76137,TX,Texas,USA
WACO,31.5815,-97.30392,76712,TX,Texas,USA
EDINBURG,26.29963,-98.14769,78539,TX,Texas,USA
MCALLEN,26.19632,-98.23157,78501,TX,Texas,USA
PLANO,33.02751,-96.82842,75093-4304,TX,Texas,USA
AUSTIN,30.4086,-97.67871,78727-4607,TX,Texas,USA
FORT WORTH,32.91441,-97.34828,76131,TX,Texas,USA
SHAVANO PARK,29.59831,-98.5638,78231-1220,TX,Texas,USA
DALLAS,32.88082,-96.88501,75220-1316,TX,Texas,USA
KINGSLAND,30.66709,-98.45047,78639,TX,Texas,USA
LAREDO,27.50905,-99.5043,78040,TX,Texas,USA
RAYMONDVILLE,26.48152,-97.76839,78580,TX,Texas,USA
FRISCO,33.15212,-96.78355,75035,TX,Texas,USA
AUSTIN,30.46085,-97.75532,78729,TX,Texas,USA
HOUSTON,29.73297,-95.34209,77023,TX,Texas,USA
PORT LAVACA,28.63764,-96.61937,77979,TX,Texas,USA
DALLAS,32.8647,-96.68357,75238,TX,Texas,USA
GARLAND,32.86447,-96.65396,75041-5234,TX,Texas,USA
SAN MARCOS,29.82871,-97.98497,78666,TX,Texas,USA
BUDA,30.09808,-97.87549,78610,TX,Texas,USA
PFLUGERVILLE,30.44325,-97.66604,78660,TX,Texas,USA
AUSTIN,30.20428,-97.77423,78745,TX,Texas,USA
LEWISVILLE,32.99333,-96.97589,75067-8180,TX,Texas,USA
PLANO,33.07069,-96.83389,75024,TX,Texas,USA
AUSTIN,30.4044,-97.85435,78726-4509,TX,Texas,USA
HOUSTON,29.81201,-95.15123,77049,TX,Texas,USA
CORPUS CHRISTI,27.85602,-97.62892,78410,TX,Texas,USA
DALLAS,32.85698,-96.75566,75206,TX,Texas,USA
SAN ANTONIO,29.59271,-98.35127,78266,TX,Texas,USA
LEWISVILLE,33.06964,-96.87315,75056,TX,Texas,USA
NEW BRAUNFELS,29.62438,-98.23951,78132,TX,Texas,USA
AUSTIN,30.35598,-97.7315,78757,TX,Texas,USA
FORT WORTH,32.73732,-97.4664,76116,TX,Texas,USA
WINNIE,29.82021,-94.38442,77665,TX,Texas,USA
SAN BENITO,26.13777,-97.62638,78586,TX,Texas,USA
FAIRVIEW,33.1303,-96.64329,75069,TX,Texas,USA
FORT WORTH,32.73898,-97.45248,76108,TX,Texas,USA
VICTORIA,28.8186,-97.0055,77901,TX,Texas,USA
SACHSE,32.98256,-96.61307,75048,TX,Texas,USA
SAN MARCOS,29.88,-97.9131,78666,TX,Texas,USA
SACHSE,32.95171,-96.5831,75048,TX,Texas,USA
HARLINGEN,26.21083,-97.75873,78550,TX,Texas,USA
VICTORIA,28.79923,-97.00033,77901,TX,Texas,USA
FORT WORTH,32.87248,-97.31878,76131,TX,Texas,USA
CORPUS CHRISTI,27.71692,-97.34507,78412,TX,Texas,USA
CORPUS CHRISTI,27.68625,-97.403,78413,TX,Texas,USA
CONVERSE,29.50816,-98.30813,78109,TX,Texas,USA
VICTORIA,28.84087,-96.99413,77904,TX,Texas,USA
REFUGIO,28.30592,-97.2747,78377,TX,Texas,USA
IRVING,32.8654,-96.9912,75038-5007,TX,Texas,USA
LAREDO,27.46289,-99.47706,78046,TX,Texas,USA
WACO,31.5548,-97.12231,76706,TX,Texas,USA
ARLINGTON,32.74976,-97.08508,76011,TX,Texas,USA
BEDFORD,32.83385,-97.16209,76022-8010,TX,Texas,USA
CARROLLTON,32.96736,-96.93557,75006,TX,Texas,USA
ROWLETT,32.91772,-96.51852,75088,TX,Texas,USA
BROWNSVILLE,25.9365,-97.50346,78520,TX,Texas,USA
DALLAS,32.74821,-96.64882,75217-2890,TX,Texas,USA
DALLAS,32.861,-96.8555,75220-4925,TX,Texas,USA
SOUTHLAKE,32.94139,-97.12251,76092,TX,Texas,USA
SAN ANTONIO,29.57544,-98.59383,78249,TX,Texas,USA
DENTON,33.2154,-97.1481,76201-3937,TX,Texas,USA
IRVING,32.8357,-97.0089,75062-5913,TX,Texas,USA
DALLAS,32.95373,-96.82817,75254-7580,TX,Texas,USA
MCKINNEY,33.21797,-96.73158,75071,TX,Texas,USA
CORRIGAN,30.98838,-94.82582,75939,TX,Texas,USA
ROCKWALL,32.9074,-96.42992,75032,TX,Texas,USA
SAN ANTONIO,29.55184,-98.61547,78249,TX,Texas,USA
CARROLLTON,33.02134,-96.93363,75010-6336,TX,Texas,USA
ARLINGTON,32.6912,-97.0976,76014-3243,TX,Texas,USA
CORPUS CHRISTI,27.67857,-97.27676,78418,TX,Texas,USA
DALLAS,32.79156,-96.76807,75226-1010,TX,Texas,USA
CUERO,29.09415,-97.28998,77954,TX,Texas,USA
FORT WORTH,32.70576,-97.35962,76109-5602,TX,Texas,USA
TEMPLE,31.11328,-97.40046,76502,TX,Texas,USA
LAREDO,27.49821,-99.45129,78043,TX,Texas,USA
AUSTIN,30.31002,-97.71171,78751,TX,Texas,USA
DALLAS,32.78379,-96.79738,75201,TX,Texas,USA
EULESS,32.88093,-97.10033,76039-4076,TX,Texas,USA
WACO,31.52414,-97.13073,76706,TX,Texas,USA
BROWNSVILLE,26.01588,-97.53101,78520,TX,Texas,USA
SAN MARCOS,29.85247,-97.97407,78666,TX,Texas,USA
FRISCO,33.10967,-96.80488,75034-9453,TX,Texas,USA
GARLAND,32.90959,-96.68247,75042,TX,Texas,USA
IRVING,32.89626,-96.93921,75039,TX,Texas,USA
TEXAS CITY,29.40805,-94.93741,77590,TX,Texas,USA
LAREDO,27.44758,-99.47724,78045,TX,Texas,USA
RICHARDSON,33.00146,-96.68291,75082,TX,Texas,USA
PORTLAND,27.8815,-97.33351,78374,TX,Texas,USA
DALLAS,32.76891,-96.79675,75215,TX,Texas,USA
TEMPLE,31.06038,-97.37348,76502,TX,Texas,USA
DALLAS,32.72089,-96.89092,75211,TX,Texas,USA
CORPUS CHRISTI,27.74826,-97.42671,78416,TX,Texas,USA
CEDAR PARK,30.52038,-97.82918,78613-7078,TX,Texas,USA
LAREDO,27.55837,-99.44696,78041,TX,Texas,USA
PRINCETON,33.17572,-96.51217,75407,TX,Texas,USA
AUSTIN,30.24425,-97.78234,78704-3961,TX,Texas,USA
LEWISVILLE,33.03537,-97.01093,75067-5127,TX,Texas,USA
CORPUS CHRISTI,27.67587,-97.29583,78418,TX,Texas,USA
DALLAS,32.88147,-96.89636,75229,TX,Texas,USA
AUSTIN,30.29572,-97.82992,78746,TX,Texas,USA
CORPUS CHRISTI,27.72774,-97.4129,78405,TX,Texas,USA
MCALLEN,26.23761,-98.21549,78504,TX,Texas,USA
ARLINGTON,32.64795,-97.07649,76018,TX,Texas,USA
PORT ISABEL,26.07276,-97.22453,78578,TX,Texas,USA
CORPUS CHRISTI,27.65134,-97.29362,78418,TX,Texas,USA
FORT WORTH,32.65433,-97.36207,76133-4228,TX,Texas,USA
FRISCO,33.17804,-96.86559,75034,TX,Texas,USA
GRAND PRAIRIE,32.7099,-97.0069,75051-2264,TX,Texas,USA
DALLAS,32.81915,-96.81335,75219-2142,TX,Texas,USA
FORT WORTH,32.75894,-97.49153,76108,TX,Texas,USA
FORT WORTH,32.72882,-97.41398,76116,TX,Texas,USA
DALLAS,32.84249,-96.69096,75218,TX,Texas,USA
BROWNSVILLE,25.96239,-97.53876,78520,TX,Texas,USA
FORT WORTH,32.7802,-97.31927,76111,TX,Texas,USA
AUSTIN,30.23206,-97.73737,78741-3816,TX,Texas,USA
CEDAR PARK,30.48077,-97.8323,78613,TX,Texas,USA
AUSTIN,30.33125,-98.02463,78738,TX,Texas,USA
ROBSTOWN,27.79956,-97.68012,78380,TX,Texas,USA
KINGWOOD,30.05943,-95.24918,77339,TX,Texas,USA
KYLE,30.01288,-97.89129,78640,TX,Texas,USA
NEW BRAUNFELS,29.74031,-98.09332,78130,TX,Texas,USA
TEMPLE,31.0832,-97.38015,76504,TX,Texas,USA
MCALLEN,26.25503,-98.23069,78504,TX,Texas,USA
DALLAS,32.7197,-96.804,75216-2125,TX,Texas,USA
MCALLEN,26.18761,-98.23301,78503,TX,Texas,USA
WACO,31.5225,-97.16839,76710,TX,Texas,USA
ARLINGTON,32.72133,-97.09716,76010,TX,Texas,USA
PHARR,26.20423,-98.18297,78577,TX,Texas,USA
PALMHURST,26.25869,-98.31786,78574,TX,Texas,USA
DALLAS,32.7514,-96.8151,75203-1714,TX,Texas,USA
HIDALGO,26.10778,-98.2579,78557,TX,Texas,USA
FRISCO,33.15317,-96.89146,75034-8718,TX,Texas,USA
DALLAS,32.86844,-96.91026,75220,TX,Texas,USA
MIDLOTHIAN,32.4576,-96.99662,76065,TX,Texas,USA
CORPUS CHRISTI,27.67341,-97.35468,78414,TX,Texas,USA
SAN ANTONIO,29.35118,-98.46071,78223,TX,Texas,USA
FREER,27.8824,-98.61839,78357,TX,Texas,USA
AUSTIN,30.3538,-97.7533,78731,TX,Texas,USA
FRESNO,29.52286,-95.49112,77545,TX,Texas,USA
AUSTIN,30.23436,-97.74215,78704-5714,TX,Texas,USA
GARLAND,32.96544,-96.64343,75044-4801,TX,Texas,USA
MISSION,26.21009,-98.28549,78572,TX,Texas,USA
KATY,29.81707,-95.76529,77449,TX,Texas,USA
LAREDO,27.49079,-99.47119,78043,TX,Texas,USA
AUSTIN,30.20292,-97.83807,78745-7451,TX,Texas,USA
DALLAS,32.76526,-96.80359,75207,TX,Texas,USA
BROWNSVILLE,25.96243,-97.42458,78526,TX,Texas,USA
SAN JUAN,26.20965,-98.16423,78589,TX,Texas,USA
AUSTIN,30.21317,-97.83028,78745,TX,Texas,USA
SPRING,30.14549,-95.54819,77389,TX,Texas,USA
CORPUS CHRISTI,27.71873,-97.41859,78415,TX,Texas,USA
RED OAK,32.50859,-96.80538,75154,TX,Texas,USA
PHARR,26.20766,-98.20221,78577,TX,Texas,USA
DALLAS,32.99649,-96.85506,75287,TX,Texas,USA
ARLINGTON,32.73523,-97.09687,76010,TX,Texas,USA
WACO,31.5389,-97.15,76710,TX,Texas,USA
ALLEN,33.129,-96.645,75002,TX,Texas,USA
VICTORIA,28.83154,-96.98446,77901,TX,Texas,USA
DESOTO,32.59045,-96.8393,75115-5105,TX,Texas,USA
MISSION,26.28106,-98.27345,78572,TX,Texas,USA
DEL RIO,29.36638,-100.89811,78840,TX,Texas,USA
FORT WORTH,32.73206,-97.37036,76107,TX,Texas,USA
VON ORMY,29.30957,-98.61525,78073,TX,Texas,USA
SAN ANTONIO,29.6131,-98.3194,78266,TX,Texas,USA
ROCKWALL,32.9132,-96.45247,75087,TX,Texas,USA
CORPUS CHRISTI,27.71992,-97.419,78415,TX,Texas,USA
SOUTH PADRE ISLAND,26.10575,-97.16874,78597,TX,Texas,USA
SCHERTZ,29.56639,-98.25777,78154,TX,Texas,USA
RIO GRANDE CITY,26.37104,-98.8606,78582,TX,Texas,USA
CORPUS CHRISTI,27.66803,-97.28319,78418,TX,Texas,USA
EDINBURG,26.27333,-98.15431,78539,TX,Texas,USA
HOUSTON,29.63846,-95.5084,77035,TX,Texas,USA
DALLAS,32.75473,-96.68235,75227,TX,Texas,USA
FLOWER MOUND,33.03627,-97.06918,75028,TX,Texas,USA
LAREDO,27.51142,-99.46772,78043,TX,Texas,USA
LAREDO,27.52385,-99.50414,78040,TX,Texas,USA
ROCKPORT,28.0573,-97.04077,78382,TX,Texas,USA
GEORGETOWN,30.66269,-97.69092,78628,TX,Texas,USA
SAN ANTONIO,29.55848,-98.53486,78231,TX,Texas,USA
ARLINGTON,32.78498,-97.09497,76006,TX,Texas,USA
CORPUS CHRISTI,27.69365,-97.41556,78413,TX,Texas,USA
FORT WORTH,32.91453,-97.29009,76244,TX,Texas,USA
SAGINAW,32.88153,-97.3901,76179,TX,Texas,USA
FORNEY,32.75633,-96.46671,75126,TX,Texas,USA
EL CAMPO,29.17707,-96.26054,77437,TX,Texas,USA
AUSTIN,30.39821,-97.92814,78734,TX,Texas,USA
AUSTIN,30.38676,-97.64936,78753,TX,Texas,USA
FORT WORTH,32.71573,-97.35238,76110-2221,TX,Texas,USA
THE COLONY,33.04675,-96.91817,75056,TX,Texas,USA
CORPUS CHRISTI,27.85771,-97.65845,78410,TX,Texas,USA
BERTRAM,30.7407,-98.0504,78605,TX,Texas,USA
RICHARDSON,32.93974,-96.73574,75081,TX,Texas,USA
FORT WORTH,32.72372,-97.46514,76116-6204,TX,Texas,USA
DALLAS,32.79936,-96.78369,75204-0711,TX,Texas,USA
HEWITT,31.46218,-97.18326,76643,TX,Texas,USA
DALLAS,32.79493,-96.69942,75228,TX,Texas,USA
BEAUMONT,30.05819,-94.08655,77705,TX,Texas,USA
HOUSTON,29.69595,-95.31921,77087,TX,Texas,USA
DALLAS,32.8074,-96.66862,75228,TX,Texas,USA
CUERO,29.08766,-97.29191,77954,TX,Texas,USA
AUSTIN,30.23571,-97.84024,78735,TX,Texas,USA
CORPUS CHRISTI,27.7187,-97.33422,78411,TX,Texas,USA
GREGORY,27.915,-97.29538,78359,TX,Texas,USA
MCALLEN,26.20842,-98.21202,78501,TX,Texas,USA
FORT WORTH,32.63547,-97.37046,76133-7800,TX,Texas,USA
DALLAS,32.77828,-96.87321,75212,TX,Texas,USA
FORT WORTH,32.71301,-97.28012,76105,TX,Texas,USA
WILLIS,30.42399,-95.47966,77378,TX,Texas,USA
FORT WORTH,32.63449,-97.32271,76134,TX,Texas,USA
SAN ANTONIO,29.6977,-98.45111,78260,TX,Texas,USA
ARLINGTON,32.67649,-97.19247,76016,TX,Texas,USA
BROWNSVILLE,25.94882,-97.50809,78520,TX,Texas,USA
DESOTO,32.61915,-96.85646,75115-8032,TX,Texas,USA
LAREDO,27.50339,-99.44749,78043,TX,Texas,USA
NEW BRAUNFELS,29.68643,-98.10843,78130,TX,Texas,USA
AUSTIN,30.321,-97.71509,78752,TX,Texas,USA
HOUSTON,29.9823,-95.42324,77090,TX,Texas,USA
ARANSAS PASS,27.91116,-97.14275,78335,TX,Texas,USA
FRISCO,33.17405,-96.80367,75033,TX,Texas,USA
FORT WORTH,32.75481,-97.33882,76102,TX,Texas,USA
SCHULENBURG,29.69464,-96.90316,78956,TX,Texas,USA
DALLAS,32.81289,-96.72759,75218-4414,TX,Texas,USA
CORPUS CHRISTI,27.76573,-97.41973,78405,TX,Texas,USA
CORPUS CHRISTI,27.6368,-97.30157,78418,TX,Texas,USA
LAREDO,27.5082,-99.51066,78040,TX,Texas,USA
ROCKWALL,32.9199,-96.4604,75087-4218,TX,Texas,USA
GARLAND,32.97368,-96.682,75044,TX,Texas,USA
AUSTIN,30.38104,-97.68567,78753,TX,Texas,USA
CONROE,30.34088,-95.42779,77303,TX,Texas,USA
LOMETA,31.2174,-98.3944,76853,TX,Texas,USA
AUBREY,33.22121,-96.93062,76227,TX,Texas,USA
SOMERSET,29.2259,-98.658,78069,TX,Texas,USA
DALLAS,32.96057,-96.81841,75248-3481,TX,Texas,USA
MCALLEN,26.19587,-98.24715,78501,TX,Texas,USA
DALLAS,32.78088,-96.79356,75201,TX,Texas,USA
BALCH SPRINGS,32.73359,-96.62224,75180,TX,Texas,USA
HOUSTON,29.93885,-95.58426,77065,TX,Texas,USA
VICTORIA,28.81416,-96.98319,77901,TX,Texas,USA
FORT WORTH,32.89657,-97.30743,76177,TX,Texas,USA
DALLAS,32.95359,-96.80335,75254,TX,Texas,USA
COPPELL,32.94804,-96.99325,75019,TX,Texas,USA
DALLAS,32.80771,-96.87407,75247,TX,Texas,USA
FORT WORTH,32.75878,-97.35429,76107,TX,Texas,USA
DALLAS,32.78021,-96.80557,75202,TX,Texas,USA
DALLAS,32.79392,-96.77639,75246-0000,TX,Texas,USA
SAN ANTONIO,29.39782,-98.4051,78222,TX,Texas,USA
CARROLLTON,32.9712,-96.85498,75006,TX,Texas,USA
DALLAS,32.83686,-96.75234,75214,TX,Texas,USA
DALLAS,32.67656,-96.60121,75253-5402,TX,Texas,USA
AUSTIN,30.218,-97.68889,78744,TX,Texas,USA
ROSENBERG,29.55942,-95.79174,77471,TX,Texas,USA
NAVASOTA,30.39687,-96.0724,77868,TX,Texas,USA
DALLAS,32.89192,-97.03858,75261,TX,Texas,USA
CORPUS CHRISTI,27.7044,-97.37236,78411,TX,Texas,USA
LANCASTER,32.6048,-96.7676,75146-1734,TX,Texas,USA
SAN ANTONIO,29.52268,-98.34559,78239,TX,Texas,USA
FORT WORTH,32.68204,-97.39326,76109,TX,Texas,USA
FRISCO,33.1384,-96.8045,75034-5617,TX,Texas,USA
TEXAS CITY,29.3807,-94.94477,77590,TX,Texas,USA
AUSTIN,30.17326,-97.82341,78748,TX,Texas,USA
PROGRESO,26.08761,-97.95094,78579,TX,Texas,USA
BROWNSVILLE,25.89476,-97.48057,78521,TX,Texas,USA
CUERO,29.0878,-97.27223,77954,TX,Texas,USA
PHARR,26.09764,-98.22043,78577,TX,Texas,USA
DALLAS,32.96259,-96.78696,75248,TX,Texas,USA
TAFT,27.97697,-97.39446,78390,TX,Texas,USA
SAN ANTONIO,29.35643,-98.4819,78214,TX,Texas,USA
ARLINGTON,32.61404,-97.11641,76002,TX,Texas,USA
PHARR,26.23049,-98.16165,78577,TX,Texas,USA
FORT WORTH,32.7508,-97.3413,76102,TX,Texas,USA
PEARLAND,29.54286,-95.3314,77584,TX,Texas,USA
COMBES,26.24782,-97.7261,78535,TX,Texas,USA
MAXWELL,29.934,-97.81877,78656,TX,Texas,USA
LA GRANGE,29.904,-96.91249,78945,TX,Texas,USA
JOHNSON CITY,30.28624,-98.40539,78636,TX,Texas,USA
MESQUITE,32.75979,-96.56078,75181,TX,Texas,USA
GRAND PRAIRIE,32.79399,-97.0556,75050-6407,TX,Texas,USA
EDINBURG,26.2784,-98.18135,78539,TX,Texas,USA
CORPUS CHRISTI,27.70519,-97.39078,78412,TX,Texas,USA
ROANOKE,33.02319,-97.21357,76262,TX,Texas,USA
WACO,31.62638,-97.22864,76708,TX,Texas,USA
LITTLE ELM,33.15661,-96.94366,75068,TX,Texas,USA
COPPERAS COVE,31.13815,-97.92226,76522-8418,TX,Texas,USA
CLEVELAND,30.34152,-95.07416,77327,TX,Texas,USA
IRVING,32.82221,-96.99455,75061-6317,TX,Texas,USA
PLANO,33.02018,-96.7104,75075,TX,Texas,USA
BALCH SPRINGS,32.74843,-96.6229,75180,TX,Texas,USA
DALLAS,32.8141,-96.83942,75235-7211,TX,Texas,USA
SAN ANTONIO,29.46681,-98.51664,78201,TX,Texas,USA
MISSION,26.26423,-98.35731,78572,TX,Texas,USA
ELGIN,30.33853,-97.37124,78621,TX,Texas,USA
MISSION,26.20036,-98.32786,78572,TX,Texas,USA
CORPUS CHRISTI,27.78686,-97.40798,78404,TX,Texas,USA
MESQUITE,32.81145,-96.6116,75150-4613,TX,Texas,USA
CORPUS CHRISTI,27.77795,-97.42851,78405,TX,Texas,USA
DALLAS,32.89681,-97.04473,75261,TX,Texas,USA
IRVING,32.92001,-96.99454,75063-6005,TX,Texas,USA
ROUND ROCK,30.54293,-97.65104,78665,TX,Texas,USA
DALLAS,32.78507,-96.7746,75226,TX,Texas,USA
DENTON,33.158,-97.10507,76210,TX,Texas,USA
SAN MARCOS,29.8562,-97.95285,78666,TX,Texas,USA
MARBLE FALLS,30.60181,-98.26755,78654,TX,Texas,USA
SAN ANTONIO,29.54534,-98.36782,78233-5308,TX,Texas,USA
DALLAS,32.90999,-96.80434,75230-2708,TX,Texas,USA
HUTTO,30.49994,-97.58288,78634,TX,Texas,USA
MESQUITE,32.79114,-96.59626,75150-5823,TX,Texas,USA
RICHMOND,29.69804,-95.68778,77407,TX,Texas,USA
CORPUS CHRISTI,27.66578,-97.39545,78413,TX,Texas,USA
LA PORTE,29.66535,-95.04684,77571,TX,Texas,USA
BARTONVILLE,33.09281,-97.13179,76226,TX,Texas,USA
MCALLEN,26.21149,-98.23769,78501,TX,Texas,USA
DALLAS,32.71982,-96.87495,75211,TX,Texas,USA
SAN ANTONIO,29.47792,-98.66418,78251,TX,Texas,USA
SOUTH PADRE ISLAND,26.11545,-97.16904,78597,TX,Texas,USA
SINTON,28.03645,-97.50887,78387,TX,Texas,USA
MERCEDES,26.15983,-97.89451,78570,TX,Texas,USA
FORT WORTH,32.60634,-97.41444,76123,TX,Texas,USA
HARLINGEN,26.17624,-97.70168,78550,TX,Texas,USA
SAN ANTONIO,29.523,-98.6,78240,TX,Texas,USA
DESOTO,32.58923,-96.8737,75115,TX,Texas,USA
OAK POINT,33.18616,-96.97735,75068,TX,Texas,USA
EDINBURG,26.26429,-98.19239,78539,TX,Texas,USA
AUSTIN,30.2593,-97.69324,78702,TX,Texas,USA
